type Count,3,,,,,
bonding pad size width,80,,,,,
bonding pad size height,580,,,,,
pin information,,,,,,
pin thickness,33,,,,,
short pin length,650,,,,,
long pin length,0,,,,,
dut information,,,,,,
minium pad pitch,110,,,,,
Align Mark Length Horizental,150,,,,,
Align Mark Length Vertical,150,,,,,
substrate align mark coodination,X,Y,,,,
309,27187.238,43104.01,Type2,,,
310,20735.531,43104.01,Type2,,,
311,14283.824,43104.01,Type2,,,
312,7832.117,43104.01,Type2,,,
313,1380.41,43104.01,Type2,,,
314,-5071.297,43104.01,Type2,,,
315,-11523.004,43104.01,Type2,,,
316,-17974.711,43104.01,Type2,,,
317,-24426.418,43104.01,Type2,,,
318,-30878.125,43104.01,Type2,,,
319,-37329.832,43104.01,Type2,,,
320,-43781.539,43104.01,Type2,,,
321,-50233.246,43104.01,Type2,,,
322,-56684.953,43104.01,Type2,,,
323,-63136.66,43104.01,Type2,,,
324,-69588.367,43104.01,Type2,,,
325,-76040.074,43104.01,Type2,,,
326,-82491.781,43104.01,Type2,,,
327,-88943.488,43104.01,Type2,,,
328,-95395.195,43104.01,Type2,,,
329,-101846.902,43104.01,Type2,,,
330,-108298.609,43104.01,Type2,,,
331,-114750.316,43104.01,Type2,,,
332,-121202.023,43104.01,Type2,,,
333,-127653.73,43104.01,Type2,,,
334,-134105.437,43104.01,Type3,,,
335,130414.55,33478.846,Type1,,,
336,123962.843,33478.846,Type2,,,
337,117511.136,33478.846,Type2,,,
338,111059.429,33478.846,Type2,,,
339,104607.722,33478.846,Type2,,,
340,98156.015,33478.846,Type2,,,
341,91704.308,33478.846,Type2,,,
342,85252.601,33478.846,Type2,,,
343,78800.894,33478.846,Type2,,,
344,72349.187,33478.846,Type2,,,
345,65897.48,33478.846,Type2,,,
346,59445.773,33478.846,Type2,,,
347,52994.066,33478.846,Type2,,,
348,46542.359,33478.846,Type2,,,
349,40090.652,33478.846,Type2,,,
350,33638.945,33478.846,Type2,,,
351,27187.238,33478.846,Type2,,,
352,20735.531,33478.846,Type2,,,
353,14283.824,33478.846,Type2,,,
354,7832.117,33478.846,Type2,,,
355,1380.41,33478.846,Type2,,,
356,-5071.297,33478.846,Type2,,,
357,-11523.004,33478.846,Type2,,,
358,-17974.711,33478.846,Type2,,,
359,-24426.418,33478.846,Type2,,,
360,-30878.125,33478.846,Type2,,,
361,-37329.832,33478.846,Type2,,,
362,-43781.539,33478.846,Type2,,,
363,-50233.246,33478.846,Type2,,,
364,-56684.953,33478.846,Type2,,,
365,-63136.66,33478.846,Type2,,,
366,-69588.367,33478.846,Type2,,,
367,-76040.074,33478.846,Type2,,,
368,-82491.781,33478.846,Type2,,,
369,-88943.488,33478.846,Type2,,,
370,-95395.195,33478.846,Type2,,,
371,-101846.902,33478.846,Type2,,,
372,-108298.609,33478.846,Type2,,,
373,-114750.316,33478.846,Type2,,,
374,-121202.023,33478.846,Type2,,,
375,-127653.73,33478.846,Type2,,,
376,-134105.437,33478.846,Type2,,,
377,-140557.144,33478.846,Type3,,,
378,136866.257,23853.682,Type1,,,
379,130414.55,23853.682,Type2,,,
380,123962.843,23853.682,Type2,,,
381,117511.136,23853.682,Type2,,,
382,111059.429,23853.682,Type2,,,
383,104607.722,23853.682,Type2,,,
384,98156.015,23853.682,Type2,,,
385,91704.308,23853.682,Type2,,,
386,85252.601,23853.682,Type2,,,
387,78800.894,23853.682,Type2,,,
388,72349.187,23853.682,Type2,,,
389,65897.48,23853.682,Type2,,,
390,59445.773,23853.682,Type2,,,
391,52994.066,23853.682,Type2,,,
392,46542.359,23853.682,Type2,,,
393,40090.652,23853.682,Type2,,,
394,33638.945,23853.682,Type2,,,
